CSDUID,LOCAL_YEAR,POP
2409025,2018,1137
2439043,2018,1218
2426010,2018,1151
2450023,2018,1179
2483095,2018,1171
2479047,2018,1099
2485045,2018,1125
2412080,2018,1128
2416023,2018,1096
2416050,2018,1107
2404010,2018,1109
2419020,2018,1102
2414005,2018,1133
2449105,2018,1141
2438065,2018,1112
2431020,2018,1120
2498005,2018,1084
2434115,2018,1136
2462080,2018,1119
2446010,2018,1141
2456010,2018,1148
2413065,2018,1069
2433030,2018,1108
2471110,2018,1054
2499060,2018,1066
2415030,2018,1096
2480045,2018,1109
2446105,2018,1121
2408023,2018,1095
2420015,2018,1202
2448015,2018,1075
2426035,2018,1122
2411045,2018,1058
2445035,2018,1129
2430072,2018,1052
2412005,2018,1060
2442075,2018,1062
2419117,2018,1066
2445105,2018,1095
2420030,2018,1074
2403020,2018,1066
2492015,2018,1050
2485090,2018,1015
2427065,2018,1067
2442060,2018,1048
2433025,2018,1070
2449015,2018,1064
2449125,2018,1051
2445025,2018,960
2484005,2018,1019
2493005,2018,1035
2495032,2018,966
2430080,2018,1026
2439170,2018,1122
2402010,2018,1009
2433007,2018,1009
2441065,2018,1051
2437245,2018,1028
2452070,2018,1073
2437215,2018,1006
2492055,2018,1015
2499816,2018,1026
2408035,2018,966
2433065,2018,1041
2450100,2018,962
2428025,2018,1012
2480010,2018,984
2408005,2018,962
2483010,2018,1030
2480090,2018,1023
2487030,2018,975
2478075,2018,1014
2498804,2018,981
2414065,2018,973
2451045,2018,968
2439155,2018,992
2440032,2018,987
2487042,2018,945
2410015,2018,983
2488035,2018,948
2450050,2018,960
2494225,2018,987
2420010,2018,951
2449080,2018,978
2451080,2018,974
2409035,2018,942
2499090,2018,991
2433040,2018,993
2418015,2018,944
2480095,2018,974
2483015,2018,972
2430110,2018,949
2407030,2018,948
2445095,2018,997
2479065,2018,937
2488060,2018,933
2430010,2018,946
2487085,2018,920
2471115,2018,962
2451035,2018,944
2484055,2018,930
2462053,2018,922
2435015,2018,942
2433070,2018,983
2439030,2018,945
2466127,2018,949
2407080,2018,900
2414025,2018,902
2417065,2018,918
2418055,2018,905
2449020,2018,932
2462055,2018,930
2471125,2018,969
2431008,2018,957
2438070,2018,868
2432058,2018,916
2437210,2018,918
2431135,2018,894
2450005,2018,943
2448050,2018,866
2409085,2018,883
2431040,2018,879
2409030,2018,847
2485030,2018,860
2499810,2018,934
2478065,2018,873
2439010,2018,880
2454105,2018,866
2433085,2018,885
2446045,2018,878
2430050,2018,842
2480060,2018,859
2480140,2018,850
2419070,2018,873
2491030,2018,865
2498015,2018,836
2439145,2018,884
2493075,2018,867
2428015,2018,828
2435020,2018,839
2476065,2018,844
2478015,2018,872
2410060,2018,835
2488090,2018,872
2470030,2018,908
2488040,2018,844
2498806,2018,850
2450030,2018,847
2412030,2018,827
2414060,2018,812
2430090,2018,795
2493070,2018,869
2453005,2018,849
2483040,2018,815
2494250,2018,817
2438028,2018,806
2416005,2018,846
2433115,2018,797
2487115,2018,796
2495005,2018,790
2415025,2018,802
2469025,2018,808
2479022,2018,759
2479050,2018,818
2488085,2018,789
2438005,2018,760
2479010,2018,790
2418030,2018,789
2499808,2018,812
2441027,2018,796
2419010,2018,768
2471015,2018,780
2468010,2018,779
2449100,2018,769
2480103,2018,771
2499130,2018,794
2479025,2018,784
2419090,2018,785
2483090,2018,752
2428070,2018,741
2478100,2018,729
2439130,2018,775
2429050,2018,781
2499818,2018,795
2435005,2018,744
2484030,2018,732
2488050,2018,770
2419045,2018,742
2469005,2018,752
2413090,2018,742
2445020,2018,757
2494260,2018,760
2430055,2018,748
2441037,2018,732
2482010,2018,765
2428030,2018,734
2448020,2018,718
2405077,2018,726
2483050,2018,691
2449085,2018,752
2438040,2018,712
2488030,2018,746
2485020,2018,702
2454120,2018,727
2456050,2018,721
2417045,2018,715
2419005,2018,699
2414075,2018,709
2429005,2018,723
2451050,2018,723
2405065,2018,690
2430035,2018,715
2450090,2018,692
2444023,2018,693
2484025,2018,696
2430005,2018,704
2432080,2018,718
2430100,2018,702
2441012,2018,675
2446040,2018,700
2499075,2018,709
2431140,2018,688
2487035,2018,700
2495050,2018,662
2445043,2018,671
2446095,2018,679
2498010,2018,663
2485050,2018,660
2428075,2018,639
2445100,2018,712
2492045,2018,676
2444015,2018,728
2417060,2018,682
2403010,2018,646
2446100,2018,666
2487005,2018,687
2418005,2018,659
2438047,2018,658
2495018,2018,649
2480145,2018,652
2430085,2018,660
2414040,2018,675
2406802,2018,666
2452090,2018,673
2493080,2018,640
2403025,2018,641
2480020,2018,649
2406045,2018,634
2406055,2018,642
2411050,2018,658
2495040,2018,621
2415005,2018,676
2422030,2018,671
2483045,2018,638
2490017,2018,616
2499125,2018,666
2442045,2018,628
2494205,2018,633
2483088,2018,633
2445050,2018,665
2446065,2018,611
2452050,2018,624
2484035,2018,640
2485015,2018,613
2408080,2018,630
2478055,2018,637
2491015,2018,637
2414050,2018,599
2497808,2018,606
2432023,2018,630
2442040,2018,621
2480065,2018,627
2413015,2018,608
2442050,2018,611
2413030,2018,580
2451055,2018,618
2497806,2018,630
2454115,2018,603
2417035,2018,575
2444050,2018,603
2429025,2018,585
2434135,2018,553
2471140,2018,580
2407095,2018,554
2450035,2018,587
2430070,2018,565
2480110,2018,576
2499110,2018,586
2409048,2018,556
2479110,2018,608
2479115,2018,544
2405025,2018,577
2483020,2018,587
2478060,2018,552
2413040,2018,567
2414080,2018,557
2444045,2018,562
2429125,2018,579
2446085,2018,557
2431060,2018,569
2434105,2018,599
2417040,2018,546
2498808,2018,545
2406025,2018,530
2437225,2018,544
2414010,2018,535
2418025,2018,526
2494220,2018,548
2420005,2018,565
2488070,2018,543
2427055,2018,532
2485806,2018,517
2488802,2018,542
2476035,2018,554
2453010,2018,536
2430105,2018,529
2437250,2018,542
2432050,2018,517
2438055,2018,535
2440025,2018,549
2409070,2018,542
2483055,2018,553
2459030,2018,512
2440010,2018,530
2431130,2018,532
2408030,2018,516
2446025,2018,511
2414055,2018,515
2485010,2018,493
2492010,2018,496
2409055,2018,506
2493060,2018,499
2417015,2018,498
2413060,2018,513
2444055,2018,526
2483075,2018,506
2409015,2018,485
2434120,2018,514
2450057,2018,511
2483005,2018,493
2406050,2018,497
2487110,2018,496
2454125,2018,505
2427015,2018,503
2428040,2018,492
2492065,2018,467
2479105,2018,480
2480125,2018,478
2444003,2018,472
2450065,2018,470
2433123,2018,477
2441080,2018,466
2480070,2018,481
2491010,2018,474
2401042,2018,466
2438015,2018,450
2487020,2018,486
2453015,2018,467
2485085,2018,467
2484040,2018,458
2413055,2018,450
2439020,2018,444
2411005,2018,464
2432085,2018,474
2405050,2018,443
2479060,2018,450
2488045,2018,450
2449130,2018,453
2488065,2018,439
2498014,2018,432
2413045,2018,449
2438035,2018,447
2450802,2018,460
2499080,2018,472
2484045,2018,460
2456030,2018,446
2498012,2018,431
2444060,2018,445
2494230,2018,425
2407075,2018,419
2428060,2018,443
2479015,2018,451
2498045,2018,440
2409005,2018,438
2480005,2018,454
2417020,2018,421
2441085,2018,459
2450013,2018,420
2480130,2018,441
2480135,2018,431
2411055,2018,424
2407070,2018,424
2483085,2018,417
2435040,2018,439
2442078,2018,417
2480055,2018,417
2499140,2018,451
2442065,2018,420
2439165,2018,424
2494215,2018,421
2439015,2018,405
2499115,2018,426
2427050,2018,410
2496005,2018,381
2431095,2018,400
2407100,2018,410
2408065,2018,378
2413020,2018,389
2469050,2018,402
2435055,2018,392
2414030,2018,391
2408015,2018,385
2418040,2018,385
2487015,2018,405
2417025,2018,379
2478042,2018,378
2411030,2018,387
2469075,2018,369
2407010,2018,376
2492050,2018,372
2410075,2018,387
2405015,2018,346
2431035,2018,373
2439035,2018,389
2439090,2018,373
2484070,2018,375
2487075,2018,373
2487070,2018,382
2499100,2018,392
2428035,2018,367
2431100,2018,364
2438060,2018,370
2492070,2018,369
2429065,2018,362
2480085,2018,367
2447030,2018,371
2419015,2018,358
2407035,2018,353
2430020,2018,355
2439105,2018,368
2407105,2018,349
2428065,2018,361
2485100,2018,336
2410025,2018,340
2431105,2018,345
2484090,2018,347
2492005,2018,348
2410005,2018,331
2487080,2018,346
2405020,2018,362
2480115,2018,338
2446005,2018,341
2407090,2018,335
2487010,2018,341
2407040,2018,318
2450085,2018,331
2431050,2018,322
2448005,2018,327
2485055,2018,326
2418035,2018,325
2413085,2018,331
2483804,2018,332
2485095,2018,320
2413100,2018,301
2485065,2018,300
2423015,2018,328
2496015,2018,299
2412035,2018,300
2411015,2018,302
2480015,2018,299
2451030,2018,318
2485080,2018,301
2487100,2018,291
2430040,2018,301
2438020,2018,310
2435045,2018,302
2446070,2018,297
2485060,2018,288
2434060,2018,298
2495802,2018,289
2405010,2018,272
2487095,2018,291
2404005,2018,291
2411035,2018,287
2414045,2018,282
2434085,2018,286
2409020,2018,281
2418020,2018,271
2485105,2018,266
2498055,2018,267
2441020,2018,281
2417005,2018,278
2427070,2018,283
2446030,2018,278
2485802,2018,277
2404025,2018,273
2461020,2018,295
2489802,2018,264
2407065,2018,283
2444010,2018,265
2450095,2018,273
2463040,2018,273
2487050,2018,279
2431030,2018,264
2496010,2018,249
2413050,2018,269
2498025,2018,268
2422015,2018,260
2439005,2018,263
2413010,2018,240
2409040,2018,240
2412025,2018,248
2498030,2018,243
2404030,2018,224
2453085,2018,233
2409010,2018,237
2498802,2018,228
2440005,2018,234
2484020,2018,214
2408040,2018,241
2485070,2018,295
2407025,2018,222
2452075,2018,224
2489050,2018,220
2410010,2018,227
2488080,2018,224
2498020,2018,195
2498050,2018,217
2409060,2018,211
2499105,2018,215
2411025,2018,201
2488015,2018,211
2415065,2018,199
2438802,2018,205
2477011,2018,198
2487120,2018,195
2490027,2018,184
2492060,2018,183
2431025,2018,180
2485075,2018,192
2418010,2018,178
2492902,2018,185
2404902,2018,184
2430015,2018,178
2441075,2018,176
2477055,2018,161
2484050,2018,167
2406035,2018,168
2403015,2018,165
2407005,2018,167
2408010,2018,164
2406060,2018,161
2406040,2018,159
2487105,2018,165
2497040,2018,154
2484100,2018,150
2404015,2018,159
2429095,2018,145
2418070,2018,140
2442070,2018,139
2488904,2018,138
2488010,2018,130
2415904,2018,130
2484095,2018,117
2404020,2018,125
2471095,2018,128
2488005,2018,128
2413075,2018,109
2497904,2018,100
2485804,2018,260
2444005,2018,97
2429020,2018,99
2496902,2018,88
2462912,2018,87
2487904,2018,89
2498035,2018,85
2485905,2018,79
2415902,2018,63
2478050,2018,56
2411020,2018,53
2492904,2018,50
2478127,2018,42
2412045,2018,36
2491902,2018,36
2405902,2018,35
2497810,2018,32
2445080,2018,30
2407902,2018,15
2485907,2018,15
2410902,2018,10
2414902,2018,10
2462908,2018,10
2485803,2018,10
2488902,2018,10
2407914,2018,7
2435904,2018,5
2462906,2018,5
2466092,2018,5
2479922,2018,5
2484902,2018,5
2495902,2018,5
2497906,2018,5
2421015,2018,2
2402902,2018,0
2403902,2018,0
2403904,2018,0
2404904,2018,0
2406902,2018,0
2406904,2018,0
2407904,2018,0
2407906,2018,0
2407908,2018,5
2407910,2018,0
2407912,2018,0
2408902,2018,0
2409902,2018,0
2409904,2018,0
2411902,2018,0
2414904,2018,0
2416902,2018,0
2421902,2018,0
2421904,2018,0
2422902,2018,0
2434902,2018,0
2434904,2018,0
2434906,2018,0
2435902,2018,0
2435906,2018,0
2435908,2018,0
2462902,2018,0
2462904,2018,0
2462910,2018,0
2462914,2018,0
2462916,2018,0
2462918,2018,0
2462919,2018,0
2462920,2018,0
2462922,2018,0
2478802,2018,0
2479902,2018,0
2479904,2018,0
2479906,2018,0
2479910,2018,0
2479912,2018,0
2479914,2018,0
2479916,2018,0
2479920,2018,0
2479924,2018,0
2479926,2018,0
2483902,2018,2
2483904,2018,0
2483906,2018,0
2483908,2018,0
2483912,2018,0
2487902,2018,0
2489902,2018,0
2489908,2018,0
2489910,2018,0
2489912,2018,0
2493902,2018,0
2493904,2018,0
2493906,2018,0
2493908,2018,0
2494926,2018,0
2494928,2018,31
2494930,2018,5
2497902,2018,0
2497908,2018,0
2497912,2018,0
2497914,2018,0
2498904,2018,0
2498912,2018,0
2499010,2018,0
2499030,2018,0
2499035,2018,0
2499040,2018,0
2499045,2018,0
2499050,2018,0
2499055,2018,0
2499065,2018,0
2499070,2018,0
2499877,2018,0
2499878,2018,0
2499879,2018,0
2499883,2018,0
2499887,2018,0
2499888,2018,0
2499889,2018,0
2499890,2018,0
2499891,2018,0
2499892,2018,0
2499893,2018,0
2499894,2018,0
2499895,2018,0
2499902,2018,0
2499904,2018,0
3520005,2018,2917916
3506008,2018,1004802
3521005,2018,758099
3521010,2018,664492
3525005,2018,566144
3539036,2018,415106
3519036,2018,339845
3519028,2018,320617
3530013,2018,255237
3537039,2018,228894
3519038,2018,200786
3524001,2018,207461
3524002,2018,189811
3553005,2018,168101
3518013,2018,170837
3543042,2018,146561
3526053,2018,139525
3523008,2018,140336
3530010,2018,136995
3518009,2018,135143
3510010,2018,132839
3518005,2018,126909
3524009,2018,122982
3558004,2018,111929
3530016,2018,115759
3536020,2018,105332
3529006,2018,103991
3518017,2018,98976
3518001,2018,96944
3526043,2018,93703
3519048,2018,87654
3515014,2018,85954
3516010,2018,79532
3557061,2018,74514
3538030,2018,74223
3521024,2018,73515
3528052,2018,68002
3524015,2018,63771
3519046,2018,60665
3526032,2018,54880
3548044,2018,53514
3512005,2018,53893
3501012,2018,48144
3519044,2018,48767
3528018,2018,49080
3519070,2018,47394
3512015,2018,46186
3556027,2018,42252
3532042,2018,44293
3534021,2018,40989
3537064,2018,39565
3543017,2018,39330
3529005,2018,37613
3543014,2018,41454
3543007,2018,39968
3531011,2018,33156
3543052,2018,32919
3526003,2018,32104
3537034,2018,32528
3522014,2018,29936
3523025,2018,30361
3537003,2018,29017
3526065,2018,28875
3530035,2018,26564
3519049,2018,26299
3513020,2018,25399
3502036,2018,25580
3519054,2018,29099
3526057,2018,24321
3537048,2018,24248
3537028,2018,23045
3543031,2018,23436
3537013,2018,22781
3518020,2018,21996
3542059,2018,21853
3507015,2018,21856
3543021,2018,23279
3543023,2018,22841
3518029,2018,22208
3539015,2018,22503
3543064,2018,22536
3530020,2018,21717
3537016,2018,21362
3544042,2018,21047
3514021,2018,20211
3543009,2018,20575
3526037,2018,20680
3510020,2018,19984
3526011,2018,18997
3526047,2018,18572
3547076,2018,18257
3539033,2018,18392
3526028,2018,18080
3511005,2018,17788
3515015,2018,17959
3543074,2018,18009
3514020,2018,17636
3502048,2018,17959
3507065,2018,17461
3544018,2018,17124
3532004,2018,16838
3511015,2018,16405
3560010,2018,15661
3526021,2018,15578
3548055,2018,15002
3543005,2018,14775
3538003,2018,14583
3547064,2018,14165
3541045,2018,14819
3543015,2018,14718
3539027,2018,14110
3531040,2018,14475
3509030,2018,14231
3501011,2018,13617
3501005,2018,13631
3502025,2018,13470
3514045,2018,13412
3532018,2018,13780
3523009,2018,14254
3534020,2018,13126
3542004,2018,13202
3544002,2018,13279
3531030,2018,12727
3523050,2018,12371
3514004,2018,12517
3543068,2018,12865
3518039,2018,12302
3523017,2018,11925
3541024,2018,12046
3530027,2018,11906
3501030,2018,11752
3532002,2018,11449
3542047,2018,11620
3543003,2018,11629
3514019,2018,11220
3501020,2018,11124
3509028,2018,11206
3557041,2018,11318
3523033,2018,11294
3538040,2018,11069
3542053,2018,11008
3530004,2018,11019
3507040,2018,10874
3502008,2018,10479
3501050,2018,10308
3540005,2018,10633
3543071,2018,10836
3554020,2018,10216
3507014,2018,9861
3542015,2018,10367
3502023,2018,10176
3543019,2018,10270
3547075,2018,9859
3541032,2018,9835
3507021,2018,9684
3534010,2018,9799
3540040,2018,9489
3543072,2018,9588
3531025,2018,9283
3515013,2018,9392
3547002,2018,9461
3509004,2018,8992
3502010,2018,8913
3523043,2018,9279
3522012,2018,10161
3541055,2018,8649
3556066,2018,8323
3522021,2018,9114
3547048,2018,8244
3532027,2018,8476
3554068,2018,8204
3559012,2018,7907
3560027,2018,7900
3509010,2018,7823
3538035,2018,8296
3511030,2018,7867
3542029,2018,8054
3509024,2018,8249
3532012,2018,7935
3540028,2018,8031
3540025,2018,8009
3534011,2018,7878
3532045,2018,7937
3534005,2018,7899
3542005,2018,7963
3507006,2018,7427
3523001,2018,7515
3531016,2018,7490
3547003,2018,7393
3532038,2018,7666
3540010,2018,7446
3507004,2018,7486
3541015,2018,7682
3542045,2018,7785
3547056,2018,7192
3501042,2018,7118
3514024,2018,7392
3541043,2018,7270
3560090,2018,7027
3515023,2018,7125
3542037,2018,7244
3515005,2018,7036
3544053,2018,6873
3549032,2018,6722
3526014,2018,6793
3514014,2018,6639
3539041,2018,6517
3546024,2018,6561
3546015,2018,6490
3512030,2018,6201
3558011,2018,6231
3509021,2018,6153
3558090,2018,6016
3538019,2018,5882
3557095,2018,5802
3539005,2018,6083
3541004,2018,6007
3509015,2018,5851
3529020,2018,5852
3540063,2018,5560
3515044,2018,5692
3509039,2018,5547
3556042,2018,5456
3560034,2018,5496
3507024,2018,5355
3552026,2018,5150
3556076,2018,5111
3534042,2018,5112
3540055,2018,5013
3512020,2018,4991
3548034,2018,5183
3512026,2018,4939
3539060,2018,5232
3558075,2018,4542
3556031,2018,4514
3515030,2018,4859
3534024,2018,4646
3510035,2018,4419
3512001,2018,4324
3549003,2018,4523
3507008,2018,4468
3560042,2018,4197
3547096,2018,4199
3547030,2018,4215
3515003,2018,4559
3522008,2018,4423
3512076,2018,4100
3541069,2018,4025
3512046,2018,4138
3534030,2018,4083
3549066,2018,4016
3540046,2018,4136
3512061,2018,3980
3531013,2018,3931
3509001,2018,3875
3538043,2018,3830
3547035,2018,3698
3502044,2018,3683
3540050,2018,3749
3522016,2018,3764
3549060,2018,3431
3557038,2018,3636
3546005,2018,3605
3502001,2018,3356
3558059,2018,3316
3554094,2018,3277
3552023,2018,3272
3544027,2018,3379
3507052,2018,3301
3522019,2018,3267
3507042,2018,2951
3522010,2018,3096
3539047,2018,3076
3547090,2018,2969
3547043,2018,2932
3547070,2018,3051
3557076,2018,2961
3547046,2018,3078
3556092,2018,2894
3558028,2018,2910
3538016,2018,2894
3552093,2018,2714
3559001,2018,2819
3551017,2018,2716
3549031,2018,2797
3552013,2018,2826
3552001,2018,2740
3507017,2018,2697
3522001,2018,2796
3512004,2018,2603
3544065,2018,2774
3551043,2018,2672
3547008,2018,2716
3515037,2018,2624
3549014,2018,2655
3556014,2018,2511
3547033,2018,2503
3538015,2018,2363
3546018,2018,2474
3511035,2018,2348
3549096,2018,2246
3512036,2018,2230
3560077,2018,2152
3551006,2018,2158
3558001,2018,2138
3560071,2018,2132
3538031,2018,2036
3548027,2018,2056
3548021,2018,2056
3552092,2018,2023
3538007,2018,2136
3558066,2018,1953
3510045,2018,2000
3512002,2018,1851
3548094,2018,1842
3510005,2018,1885
3549071,2018,1664
3501007,2018,1758
3557035,2018,1702
3558044,2018,1616
3558054,2018,1601
3557051,2018,1700
3548073,2018,1659
3538004,2018,1597
3556094,2018,1529
3560051,2018,1449
3547020,2018,1549
3556106,2018,1598
3554052,2018,1490
3549046,2018,1602
3560050,2018,1471
3549019,2018,1398
3512058,2018,1588
3549043,2018,1443
3559090,2018,1477
3559019,2018,1433
3556048,2018,1295
3548031,2018,1334
3552004,2018,1236
3557028,2018,1304
3556056,2018,1240
3557008,2018,1330
3560001,2018,1223
3539021,2018,1286
3554036,2018,1196
3557071,2018,1201
3554008,2018,1106
3557074,2018,1216
3549036,2018,1201
3549056,2018,1205
3549028,2018,1192
3548001,2018,1132
3558051,2018,1045
3515019,2018,1104
3541057,2018,1108
3557011,2018,1052
3560075,2018,1113
3548013,2018,1029
3560053,2018,1058
3557066,2018,1037
3551011,2018,1019
3538056,2018,1049
3560032,2018,980
3557096,2018,965
3558003,2018,964
3560056,2018,1020
3549022,2018,1060
3559011,2018,991
3560021,2018,1015
3549048,2018,981
3559016,2018,939
3549039,2018,961
3528037,2018,963
3558041,2018,929
3560059,2018,972
3551045,2018,904
3543050,2018,921
3549018,2018,922
3549054,2018,870
3560070,2018,908
3512065,2018,965
3551026,2018,880
3560096,2018,888
3560061,2018,864
3549012,2018,861
3559063,2018,836
3558019,2018,894
3559042,2018,819
3548069,2018,829
3560079,2018,834
3556070,2018,740
3556093,2018,773
3557016,2018,770
3539017,2018,796
3554062,2018,762
3557039,2018,730
3554044,2018,709
3512054,2018,689
3558016,2018,610
3557019,2018,716
3557091,2018,661
3549024,2018,685
3559024,2018,670
3556077,2018,631
3560058,2018,672
3538018,2018,654
3538025,2018,663
3543069,2018,657
3557075,2018,635
3557079,2018,625
3529021,2018,646
3541060,2018,628
3554058,2018,618
3551021,2018,650
3552028,2018,638
3560085,2018,665
3554001,2018,628
3556095,2018,649
3507033,2018,607
3512048,2018,571
3560004,2018,601
3557021,2018,597
3560054,2018,641
3560008,2018,586
3554026,2018,554
3557014,2018,535
3554014,2018,558
3556052,2018,523
